0.54106855,1.0647118,0.6881546,1.6615771,0.7854252,1.7973704,0.53964484,0.66743356,0.6483616,1.3840784,0.41918615,0.71494335,0.3860298,0.28058222,0.3860298,0.28058222
0.51154774,0.9551706,0.5570505,1.1459662,0.56535864,1.1470801,0.5497503,0.7928763,0.43579823,0.38612396,0.39624333,0.30074075,0.3860298,0.28058222,0.3860298,0.28058222
0.48080096,0.88013184,0.5235931,1.0150659,0.51217735,0.990082,0.38786346,0.28702396,0.3860298,0.28058222,0.3860298,0.28058222,0.3860298,0.28058222,0.3860298,0.28058222
0.45563886,0.73109555,0.48394534,0.87535036,0.47709048,0.8717075,0.38937637,0.29350704,0.3860298,0.28058222,0.3860298,0.28058222,0.3860298,0.28058222,0.3860298,0.28058222
0.46105066,0.6707572,0.4618462,0.8110836,0.456825,0.79607683,0.3860298,0.28058222,0.3860298,0.28058222,0.3860298,0.28058222,0.3860298,0.28058222,0.3860298,0.28058222
